country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","31-05-2025 21:00:00",26.509954,80.249612,PM10,NA,NA,NA
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2025 21:00:00",26.906111,80.948222,OZONE,10,73,54
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","31-05-2025 21:00:00",26.90723,80.98579,PM2.5,30,64,47
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","31-05-2025 21:00:00",26.8458805,80.9365541,NH3,15,27,18
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2025 21:00:00",26.83399722,80.8917361,PM10,66,174,109
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","31-05-2025 21:00:00",26.83399722,80.8917361,OZONE,2,80,48
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-05-2025 21:00:00",28.9535882,77.7622941,PM2.5,15,38,24
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.685382,77.453839,PM2.5,61,364,161
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.6603346,77.3572563,NO2,36,104,68
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","31-05-2025 21:00:00",26.730136,83.433859,PM2.5,30,183,88
India,Uttar_Pradesh,Gorakhpur,"Madan Mohan Malaviya University of Technology, Gorakhpur - UPPCB","31-05-2025 21:00:00",26.730136,83.433859,SO2,33,38,35
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2025 21:00:00",28.47272,77.482000,PM2.5,33,91,62
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - III, Greater Noida - UPPCB","31-05-2025 21:00:00",28.47272,77.482000,OZONE,1,79,62
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","31-05-2025 21:00:00",28.5447608,77.3231257,CO,38,108,53
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","31-05-2025 21:00:00",28.6245479,77.3577104,CO,57,102,67
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IMD","31-05-2025 21:00:00",28.6245479,77.3577104,OZONE,16,60,46
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","31-05-2025 21:00:00",28.5898,77.3101,NH3,10,29,22
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","31-05-2025 21:00:00",28.5898,77.3101,SO2,11,27,16
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-05-2025 21:00:00",28.569230,77.393848,PM2.5,52,308,166
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-05-2025 21:00:00",28.569230,77.393848,NO2,38,176,94
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","31-05-2025 21:00:00",28.569230,77.393848,OZONE,3,301,156
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","31-05-2025 21:00:00",26.4703136,80.3229863,NO2,53,78,65
India,Uttar_Pradesh,Khurja,"Kalindi Kunj, Khurja - UPPCB","31-05-2025 21:00:00",28.2348927,77.8683002,NO2,3,3,3
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","31-05-2025 21:00:00",26.766433,80.927299,PM2.5,58,129,84
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2025 21:00:00",26.868120,81.005119,PM2.5,37,201,124
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","31-05-2025 21:00:00",26.868120,81.005119,NO2,10,12,11
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","31-05-2025 21:00:00",26.906111,80.948222,PM10,104,157,132
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2025 21:00:00",27.168897,78.376960,PM2.5,23,53,38
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2025 21:00:00",27.168897,78.376960,PM10,58,104,73
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2025 21:00:00",27.168897,78.376960,NO2,16,17,17
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","31-05-2025 21:00:00",27.168897,78.376960,OZONE,12,14,13
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2025 21:00:00",27.1594,78.3953,CO,10,18,14
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","31-05-2025 21:00:00",27.1594,78.3953,OZONE,7,31,19
India,Uttar_Pradesh,Ghaziabad,"Indirapuram, Ghaziabad - UPPCB","31-05-2025 21:00:00",28.646233,77.358075,NH3,7,13,10
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-05-2025 21:00:00",28.9535882,77.7622941,NH3,9,36,15
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-05-2025 21:00:00",28.9535882,77.7622941,SO2,4,36,16
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","31-05-2025 21:00:00",28.9535882,77.7622941,CO,26,54,31
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","31-05-2025 21:00:00",28.840739,78.697531,PM2.5,33,72,48
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","31-05-2025 21:00:00",28.840739,78.697531,PM10,58,136,76
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","31-05-2025 21:00:00",28.856664,78.772638,PM10,52,94,64
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","31-05-2025 21:00:00",28.849399,78.742362,CO,18,26,21
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","31-05-2025 21:00:00",29.4723508,77.7194031,SO2,12,56,32
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","31-05-2025 21:00:00",25.425602,81.917152,OZONE,23,81,49
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","31-05-2025 21:00:00","25.44919916 ","81.82735986 ",SO2,43,62,52
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-05-2025 21:00:00",25.301778,82.996789,PM2.5,NA,NA,NA
India,Uttar_Pradesh,Varanasi,"Bhelupur, Varanasi - UPPCB","31-05-2025 21:00:00",25.301778,82.996789,NO2,8,8,8
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2025 21:00:00",25.262326,82.995408,PM10,26,68,51
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2025 21:00:00",25.262326,82.995408,SO2,24,28,25
India,Uttar_Pradesh,Varanasi,"IESD Banaras Hindu University, Varanasi - UPPCB","31-05-2025 21:00:00",25.262326,82.995408,OZONE,2,32,15
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","31-05-2025 21:00:00",25.32393,82.99687,PM10,42,87,63
India,Uttar_Pradesh,Varanasi,"Maldahiya, Varanasi - UPPCB","31-05-2025 21:00:00",25.32393,82.99687,NO2,1,2,1
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","31-05-2025 21:00:00",27.5714090,77.6557570,PM10,40,107,74
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","31-05-2025 21:00:00",27.5714090,77.6557570,NO2,12,12,12
India,Uttar_Pradesh,Vrindavan,"Omex Eternity, Vrindavan - UPPCB","31-05-2025 21:00:00",27.5714090,77.6557570,OZONE,15,15,15
India,Uttarakhand,Dehradun,"Doon University, Dehradun - UKPCB","31-05-2025 21:00:00",30.269444,78.044167,PM2.5,5,65,43
India,Uttarakhand,Kashipur,"Govt. Girls Inter College, Kashipur - UKPCB","31-05-2025 21:00:00",29.2124114,78.9611753,PM10,43,82,62
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2025 21:00:00",23.6979360,86.9443950,NO2,8,29,16
India,West_Bengal,Asansol,"Evelyn Lodge, Asansol - WBPCB","31-05-2025 21:00:00",23.6979360,86.9443950,OZONE,19,72,54
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2025 21:00:00",23.6181830,87.1057180,NO2,2,9,4
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2025 21:00:00",23.6181830,87.1057180,SO2,2,18,6
India,West_Bengal,Asansol,"Mahabir Colliery, Asansol - WBPCB","31-05-2025 21:00:00",23.6181830,87.1057180,OZONE,17,73,62
India,West_Bengal,Asansol,"Trivenidevi Bhalotia College, Asansol - WBPCB","31-05-2025 21:00:00",23.616515,87.119133,NO2,10,25,16
India,West_Bengal,Barrackpore,"SVSPA Campus, Barrackpore - WBPCB","31-05-2025 21:00:00",22.7605581,88.3617589,PM2.5,40,65,47
India,West_Bengal,Durgapur,"Mahishkapur Road_B-Zone, Durgapur - WBPCB","31-05-2025 21:00:00",23.567923,87.306843,OZONE,12,129,103
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2025 21:00:00",22.554954,88.292568,NO2,7,28,14
India,West_Bengal,Howrah,"Botanical Garden, Howrah - WBPCB","31-05-2025 21:00:00",22.554954,88.292568,SO2,9,12,10
India,West_Bengal,Howrah,"Dasnagar, Howrah - WBPCB","31-05-2025 21:00:00",22.6025571,88.3105664,NH3,7,9,8
India,West_Bengal,Howrah,"Ghusuri, Howrah - WBPCB","31-05-2025 21:00:00",22.611968,88.347422,NH3,9,10,10
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2025 21:00:00",22.5687319,88.2797276,PM10,50,84,67
India,West_Bengal,Howrah,"Padmapukur, Howrah - WBPCB","31-05-2025 21:00:00",22.5687319,88.2797276,NO2,8,15,11
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,PM10,58,78,68
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,NO2,11,15,12
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,NH3,5,6,6
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,CO,24,28,25
India,West_Bengal,Kolkata,"Bidhannagar, Kolkata - WBPCB","31-05-2025 21:00:00",22.58157048,88.41002457,OZONE,25,35,33
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2025 21:00:00",22.49929,88.36917,SO2,8,10,9
India,West_Bengal,Kolkata,"Jadavpur, Kolkata - WBPCB","31-05-2025 21:00:00",22.49929,88.36917,CO,12,19,16
India,West_Bengal,Kolkata,"Rabindra Bharati University, Kolkata - WBPCB","31-05-2025 21:00:00",22.627847,88.380669,PM10,34,441,73
India,West_Bengal,Kolkata,"Rabindra Sarobar, Kolkata - WBPCB","31-05-2025 21:00:00",22.51106,88.35142,NH3,3,6,4
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-05-2025 21:00:00",22.5448082,88.3403691,PM2.5,44,66,54
India,West_Bengal,Kolkata,"Victoria, Kolkata - WBPCB","31-05-2025 21:00:00",22.5448082,88.3403691,NO2,24,26,25
India,West_Bengal,Siliguri,"Ward-32 Bapupara, Siliguri - WBPCB","31-05-2025 21:00:00",26.6879226,88.4152495,OZONE,33,36,34
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,PM10,52,87,63
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,SO2,11,22,17
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,CO,17,68,37
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,OZONE,9,17,13
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-05-2025 21:00:00",17.72,83.3,PM10,64,160,105
India,Andhra_Pradesh,Visakhapatnam,"GVM Corporation, Visakhapatnam - APPCB","31-05-2025 21:00:00",17.72,83.3,NO2,38,147,78
India,Assam,Guwahati,"IITG, Guwahati - PCBA","31-05-2025 21:00:00",26.2028636,91.70046436,NO2,1,2,1
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2025 21:00:00",26.10887,91.589544,PM2.5,50,55,53
India,Assam,Guwahati,"LGBI Airport, Guwahati - PCBA","31-05-2025 21:00:00",26.10887,91.589544,CO,16,46,34
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2025 21:00:00",26.187500,91.744194,PM10,3,19,11
India,Assam,Guwahati,"Pan Bazaar, Guwahati - PCBA","31-05-2025 21:00:00",26.187500,91.744194,OZONE,17,18,18
India,Bihar,Begusarai,"Lohiyanagar, Begusarai - BSPCB","31-05-2025 21:00:00",25.42742023,86.13886079,OZONE,6,12,9
India,Bihar,Bettiah,"Kamalnath Nagar, Bettiah - BSPCB","31-05-2025 21:00:00",26.80365,84.51954,OZONE,15,27,24
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.251013,86.989001,NH3,1,2,2
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.251013,86.989001,SO2,6,33,22
India,Bihar,Bhagalpur,"DM Office_Kachari Chowk, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.251013,86.989001,CO,5,12,9
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.265194,87.012947,PM2.5,18,83,48
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.265194,87.012947,PM10,16,125,59
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.265194,87.012947,NH3,2,5,4
India,Bihar,Bhagalpur,"Mayaganj, Bhagalpur - BSPCB","31-05-2025 21:00:00",25.265194,87.012947,CO,32,75,51
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-05-2025 21:00:00",25.204762,85.514960,PM10,NA,NA,NA
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-05-2025 21:00:00",11.654054,92.734055,CO,10,24,18
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-05-2025 21:00:00",11.654054,92.734055,OZONE,3,15,11
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-05-2025 21:00:00",16.5150833,80.5181667,NO2,30,49,34
India,Andhra_Pradesh,Amaravati,"Secretariat, Amaravati - APPCB","31-05-2025 21:00:00",16.5150833,80.5181667,SO2,10,16,13
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2025 21:00:00",14.675886,77.593027,NO2,20,34,24
India,Andhra_Pradesh,Anantapur,"Gulzarpet, Anantapur - APPCB","31-05-2025 21:00:00",14.675886,77.593027,SO2,7,17,15
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-05-2025 21:00:00",13.204880,79.097889,NH3,4,5,5
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-05-2025 21:00:00",13.204880,79.097889,SO2,10,11,10
India,Andhra_Pradesh,Chittoor,"Gangineni Cheruvu, Chittoor - APPCB","31-05-2025 21:00:00",13.204880,79.097889,CO,51,89,62
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2025 21:00:00",26.349082,92.68449,SO2,2,13,9
India,Assam,Nagaon,"Christianpatty, Nagaon - PCBA","31-05-2025 21:00:00",26.349082,92.68449,CO,12,44,28
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2025 21:00:00",26.446912,91.439057,PM10,43,48,46
India,Assam,Nalbari,"Bata Chowk, Nalbari - PCBA","31-05-2025 21:00:00",26.446912,91.439057,OZONE,6,17,11
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-05-2025 21:00:00",24.82827,92.79525,NH3,1,1,1
India,Assam,Silchar,"Tarapur, Silchar - PCBA","31-05-2025 21:00:00",24.82827,92.79525,OZONE,1,5,2
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,PM10,18,53,23
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,NO2,12,21,18
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,CO,1,16,10
India,Assam,Sivasagar,"Girls College, Sivasagar - PCBA","31-05-2025 21:00:00",26.987634,94.636574,OZONE,1,9,3
India,Bihar,"Bihar Sharif","D M Colony, Bihar Sharif - BSPCB","31-05-2025 21:00:00",25.204762,85.514960,OZONE,19,36,29
India,Bihar,Buxar,"Charitra Van, Buxar - BSPCB","31-05-2025 21:00:00",25.567520,83.966379,NH3,3,3,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2025 21:00:00",25.7808257,84.7446768,PM10,46,179,102
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2025 21:00:00",25.7808257,84.7446768,NH3,1,11,3
India,Bihar,Chhapra,"Darshan Nagar, Chhapra - BSPCB","31-05-2025 21:00:00",25.7808257,84.7446768,CO,12,20,16
India,Bihar,Gaya,"Collectorate, Gaya - BSPCB","31-05-2025 21:00:00",24.7955,84.9994,PM2.5,21,147,70
India,Bihar,Gaya,"Kareemganj, Gaya - BSPCB","31-05-2025 21:00:00",24.792403,84.992416,NO2,3,6,4
India,Bihar,Gaya,"SFTI Kusdihra, Gaya - BSPCB","31-05-2025 21:00:00",24.762518,84.982348,PM10,43,72,53
India,Bihar,Hajipur,"Industrial Area, Hajipur - BSPCB","31-05-2025 21:00:00",25.697189,85.245900,CO,24,37,27
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-05-2025 21:00:00",25.560083,87.553265,NO2,13,15,14
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-05-2025 21:00:00",25.560083,87.553265,SO2,18,26,21
India,Bihar,Katihar,"Mirchaibari, Katihar - BSPCB","31-05-2025 21:00:00",25.560083,87.553265,OZONE,1,9,6
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2025 21:00:00",26.0881305,87.93840336,PM10,41,138,91
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2025 21:00:00",26.0881305,87.93840336,NO2,8,12,10
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-05-2025 21:00:00",16.9872867,81.7363176,PM10,23,106,56
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-05-2025 21:00:00",16.9872867,81.7363176,CO,15,44,28
India,Andhra_Pradesh,Rajamahendravaram,"Anand Kala Kshetram, Rajamahendravaram - APPCB","31-05-2025 21:00:00",16.9872867,81.7363176,OZONE,1,7,3
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-05-2025 21:00:00",13.67,79.35,PM2.5,26,73,45
India,Andhra_Pradesh,Tirumala,"Toll Gate, Tirumala - APPCB (Formerly known as Tirumala, Tirupati - APPCB)","31-05-2025 21:00:00",13.67,79.35,PM10,32,136,67
India,Andhra_Pradesh,Tirupati,"Vaikuntapuram, Tirupati - APPCB","31-05-2025 21:00:00",13.615387,79.409230,PM2.5,48,154,61
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2025 21:00:00",16.536107,80.594233,NH3,3,4,3
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2025 21:00:00",16.536107,80.594233,CO,32,39,35
India,Andhra_Pradesh,Vijayawada,"HB Colony, Vijayawada - APPCB","31-05-2025 21:00:00",16.536107,80.594233,OZONE,8,27,20
India,Andhra_Pradesh,Vijayawada,"Kanuru, Vijayawada - APPCB","31-05-2025 21:00:00",16.486692,80.699436,OZONE,20,22,22
India,Andhra_Pradesh,Vijayawada,"Rajiv Nagar, Vijayawada - APPCB","31-05-2025 21:00:00",16.554731,80.649110,PM2.5,50,88,63
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-05-2025 21:00:00",24.75746,84.366208,PM10,8,106,48
India,Bihar,Aurangabad,"Gurdeo Nagar, Aurangabad - BSPCB","31-05-2025 21:00:00",24.75746,84.366208,NH3,1,2,1
India,"Andaman and Nicobar","Sri Vijaya Puram","Police Line, Sri Vijaya Puram - ANPCC","31-05-2025 21:00:00",11.654054,92.734055,NH3,1,2,1
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2025 21:00:00",30.735567,76.775714,SO2,12,27,18
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,PM2.5,113,246,171
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,PM10,102,182,125
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,NH3,16,33,24
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,SO2,4,11,7
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,CO,11,54,15
India,Chandigarh,Chandigarh,"Sector-25, Chandigarh - CPCC","31-05-2025 21:00:00",30.751462,76.762879,OZONE,1,109,78
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,SO2,6,8,6
India,Chhattisgarh,Bhilai,"32Bungalows, Bhilai - CECB","31-05-2025 21:00:00",21.194815,81.314770,CO,12,23,19
India,Chhattisgarh,Bhilai,"Civic Center, Bhilai - Bhilai Steel Plant","31-05-2025 21:00:00",21.185571,81.343175,PM2.5,18,50,28
India,Bihar,Saharsa,"Police Line, Saharsa - BSPCB","31-05-2025 21:00:00",25.892357,86.590325,SO2,2,16,12
India,Bihar,Samastipur,"DM Office_Kasipur, Samastipur - BSPCB","31-05-2025 21:00:00",25.859655,85.77944,NH3,2,2,2
India,Bihar,Sasaram,"Dada Peer, Sasaram - BSPCB","31-05-2025 21:00:00",24.952822,84.002396,NH3,3,4,3
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2025 21:00:00",26.2271665,84.3570427,NH3,NA,NA,NA
India,Bihar,Siwan,"Chitragupta Nagar, Siwan - BSPCB","31-05-2025 21:00:00",26.2271665,84.3570427,OZONE,8,19,14
India,Chandigarh,Chandigarh,"Sector 22, Chandigarh - CPCC","31-05-2025 21:00:00",30.735567,76.775714,NH3,5,11,9
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-05-2025 21:00:00",25.619651,85.147382,NH3,1,9,3
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-05-2025 21:00:00",25.619651,85.147382,CO,34,66,51
India,Bihar,Patna,"Muradpur, Patna - BSPCB","31-05-2025 21:00:00",25.619651,85.147382,OZONE,6,41,34
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-05-2025 21:00:00",25.599486,85.113666,PM10,31,83,58
India,Bihar,Patna,"Rajbansi Nagar, Patna - BSPCB","31-05-2025 21:00:00",25.599486,85.113666,NO2,2,225,28
India,Bihar,Patna,"Samanpura, Patna - BSPCB","31-05-2025 21:00:00",25.596727,85.085624,PM10,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2025 21:00:00",25.03280,85.41948,PM2.5,NA,NA,NA
India,Bihar,Rajgir,"Dangi Tola, Rajgir - BSPCB","31-05-2025 21:00:00",25.03280,85.41948,PM10,NA,NA,NA
India,Bihar,Muzaffarpur,"Buddha Colony, Muzaffarpur - BSPCB","31-05-2025 21:00:00",26.11442,85.39813,CO,16,40,24
India,Bihar,Patna,"DRM Office Danapur, Patna - BSPCB","31-05-2025 21:00:00",25.586562,85.043586,NO2,28,35,32
India,Bihar,Patna,"Govt. High School Shikarpur, Patna - BSPCB","31-05-2025 21:00:00",25.592539,85.227158,PM2.5,63,167,109
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","31-05-2025 21:00:00",25.610369,85.132568,PM2.5,51,197,82
India,Bihar,Patna,"IGSC Planetarium Complex, Patna - BSPCB","31-05-2025 21:00:00",25.610369,85.132568,SO2,11,29,24
India,Bihar,Kishanganj,"SDM Office_Khagra, Kishanganj - BSPCB","31-05-2025 21:00:00",26.0881305,87.93840336,OZONE,13,21,15
India,Bihar,Manguraha,"Forest Rest House, Manguraha - BSPCB","31-05-2025 21:00:00",27.308328,84.531742,PM2.5,NA,NA,NA
India,Bihar,Motihari,"Gandak Colony, Motihari - BSPCB","31-05-2025 21:00:00",26.63086,84.90051,PM2.5,NA,NA,NA
India,Bihar,Munger,"Town Hall, Munger - BSPCB","31-05-2025 21:00:00",25.376776,86.471523,PM2.5,13,57,31
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","31-05-2025 21:00:00",22.118125,83.140608,PM2.5,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","31-05-2025 21:00:00",22.118125,83.140608,PM10,NA,NA,NA
India,Chhattisgarh,Chhal,"Nawapara SECL Colony, Chhal - CECB","31-05-2025 21:00:00",22.118125,83.140608,NH3,NA,NA,NA
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-05-2025 21:00:00",22.368195,82.746431,PM2.5,17,26,22
India,Chhattisgarh,Korba,"Rampur, Korba - CECB","31-05-2025 21:00:00",22.368195,82.746431,NO2,13,17,15
India,Chhattisgarh,Korba,"Urja Nagar, Korba - CECB","31-05-2025 21:00:00",22.348441,82.549611,OZONE,35,36,35
India,Chhattisgarh,Kunjemura,"OP Jindal School, Kunjemura - CECB","31-05-2025 21:00:00",22.126650,83.483212,NH3,2,2,2
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-05-2025 21:00:00",21.258815,81.578979,PM10,18,44,30
India,Chhattisgarh,Raipur,"AIIMS, Raipur - CECB","31-05-2025 21:00:00",21.258815,81.578979,NH3,7,7,7
India,Chhattisgarh,Bhilai,"Hathkhoj, Bhilai - CECB","31-05-2025 21:00:00",21.224231,81.408350,NO2,15,67,26
